t_ms,pitch_deg,roll_deg,height_mm,u_thrust,u_roll,u_pitch
1082.100,1.1122,-0.2034,50.8153,-0.0107,0.0012,-0.0070
1082.200,1.1003,-0.2011,50.8148,-0.0107,0.0012,-0.0070
1082.300,1.0855,-0.1989,50.8141,-0.0106,0.0012,-0.0069
1082.400,1.0674,-0.1966,50.8135,-0.0106,0.0012,-0.0068
1082.500,1.0455,-0.1944,50.8128,-0.0106,0.0012,-0.0068
1082.600,1.0194,-0.1921,50.8121,-0.0106,0.0012,-0.0067
1082.700,0.9889,-0.1899,50.8114,-0.0106,0.0012,-0.0066
1082.800,0.9535,-0.1878,50.8107,-0.0106,0.0012,-0.0065
1082.900,0.9131,-0.1856,50.8100,-0.0106,0.0012,-0.0064
1083.000,0.8676,-0.1835,50.8093,-0.0106,0.0012,-0.0063
1083.100,0.8169,-0.1814,50.8086,-0.0105,0.0012,-0.0062
1083.200,0.7610,-0.1794,50.8080,-0.0105,0.0012,-0.0061
1083.300,0.7001,-0.1775,50.8074,-0.0105,0.0012,-0.0059
1083.400,0.6342,-0.1756,50.8069,-0.0105,0.0012,-0.0057
1083.500,0.5638,-0.1737,50.8064,-0.0105,0.0012,-0.0055
1083.600,0.4891,-0.1719,50.8060,-0.0105,0.0012,-0.0053
1083.700,0.4107,-0.1702,50.8057,-0.0105,0.0012,-0.0051
1083.800,0.3292,-0.1685,50.8054,-0.0104,0.0012,-0.0048
1083.900,0.2450,-0.1669,50.8052,-0.0104,0.0012,-0.0046
1084.000,0.1589,-0.1654,50.8051,-0.0104,0.0012,-0.0043
1084.100,0.0717,-0.1640,50.8051,-0.0104,0.0012,-0.0040
1084.200,-0.0160,-0.1626,50.8051,-0.0104,0.0012,-0.0037
1084.300,-0.1034,-0.1613,50.8053,-0.0104,0.0012,-0.0034
1084.400,-0.1896,-0.1600,50.8055,-0.0104,0.0012,-0.0030
1084.500,-0.2741,-0.1588,50.8058,-0.0104,0.0012,-0.0027
1084.600,-0.3560,-0.1576,50.8062,-0.0104,0.0012,-0.0024
1084.700,-0.4347,-0.1566,50.8067,-0.0103,0.0012,-0.0020
1084.800,-0.5097,-0.1555,50.8073,-0.0103,0.0012,-0.0017
1084.900,-0.5803,-0.1545,50.8079,-0.0103,0.0012,-0.0014
1085.000,-0.6463,-0.1536,50.8087,-0.0103,0.0012,-0.0010
1085.100,-0.7072,-0.1527,50.8094,-0.0103,0.0012,-0.0007
1085.200,-0.7629,-0.1518,50.8103,-0.0103,0.0012,-0.0004
1085.300,-0.8131,-0.1510,50.8111,-0.0103,0.0012,-0.0001
1085.400,-0.8579,-0.1501,50.8120,-0.0103,0.0012,0.0001
1085.500,-0.8973,-0.1493,50.8130,-0.0103,0.0012,0.0004
1085.600,-0.9315,-0.1485,50.8139,-0.0103,0.0012,0.0006
1085.700,-0.9606,-0.1477,50.8149,-0.0103,0.0012,0.0009
1085.800,-0.9849,-0.1469,50.8158,-0.0103,0.0012,0.0011
1085.900,-1.0048,-0.1461,50.8168,-0.0103,0.0012,0.0012
1086.000,-1.0206,-0.1453,50.8177,-0.0103,0.0012,0.0014
1086.100,-1.0328,-0.1444,50.8186,-0.0103,0.0012,0.0016
1086.200,-1.0417,-0.1435,50.8195,-0.0103,0.0012,0.0017
1086.300,-1.0478,-0.1426,50.8203,-0.0103,0.0012,0.0018
1086.400,-1.0514,-0.1417,50.8210,-0.0103,0.0012,0.0019
1086.500,-1.0529,-0.1407,50.8217,-0.0103,0.0012,0.0019
1086.600,-1.0528,-0.1396,50.8223,-0.0103,0.0012,0.0020
1086.700,-1.0513,-0.1385,50.8229,-0.0103,0.0012,0.0021
1086.800,-1.0487,-0.1373,50.8233,-0.0103,0.0012,0.0021
1086.900,-1.0454,-0.1360,50.8237,-0.0103,0.0012,0.0021
1087.000,-1.0416,-0.1347,50.8240,-0.0103,0.0012,0.0021
1087.100,-1.0377,-0.1332,50.8242,-0.0103,0.0012,0.0021
1087.200,-1.0338,-0.1317,50.8243,-0.0103,0.0012,0.0021
1087.300,-1.0301,-0.1301,50.8243,-0.0103,0.0012,0.0021
1087.400,-1.0268,-0.1284,50.8242,-0.0103,0.0012,0.0021
1087.500,-1.0238,-0.1266,50.8240,-0.0103,0.0012,0.0021
1087.600,-1.0212,-0.1247,50.8237,-0.0103,0.0012,0.0021
1087.700,-1.0189,-0.1228,50.8233,-0.0102,0.0012,0.0021
1087.800,-1.0167,-0.1209,50.8227,-0.0102,0.0012,0.0020
1087.900,-1.0143,-0.1189,50.8221,-0.0102,0.0012,0.0020
1088.000,-1.0115,-0.1170,50.8214,-0.0102,0.0012,0.0020
1088.100,-1.0078,-0.1152,50.8206,-0.0102,0.0012,0.0020
1088.200,-1.0027,-0.1135,50.8198,-0.0102,0.0012,0.0019
1088.300,-0.9957,-0.1120,50.8188,-0.0102,0.0012,0.0019
1088.400,-0.9863,-0.1106,50.8179,-0.0102,0.0012,0.0019
1088.500,-0.9739,-0.1096,50.8168,-0.0102,0.0013,0.0019
1088.600,-0.9580,-0.1088,50.8158,-0.0102,0.0013,0.0018
1088.700,-0.9381,-0.1084,50.8147,-0.0102,0.0013,0.0018
1088.800,-0.9138,-0.1083,50.8137,-0.0101,0.0013,0.0017
1088.900,-0.8846,-0.1087,50.8126,-0.0101,0.0013,0.0017
1089.000,-0.8501,-0.1096,50.8116,-0.0101,0.0013,0.0016
1089.100,-0.8102,-0.1109,50.8105,-0.0101,0.0013,0.0015
1089.200,-0.7645,-0.1127,50.8096,-0.0101,0.0012,0.0014
1089.300,-0.7130,-0.1150,50.8086,-0.0101,0.0012,0.0013
1089.400,-0.6556,-0.1179,50.8077,-0.0101,0.0012,0.0012
1089.500,-0.5924,-0.1212,50.8069,-0.0101,0.0012,0.0010
1089.600,-0.5234,-0.1251,50.8062,-0.0100,0.0012,0.0009
1089.700,-0.4491,-0.1295,50.8056,-0.0100,0.0012,0.0007
1089.800,-0.3698,-0.1344,50.8050,-0.0100,0.0012,0.0005
1089.900,-0.2859,-0.1397,50.8045,-0.0100,0.0012,0.0002
1090.000,-0.1980,-0.1454,50.8042,-0.0100,0.0012,-0.0000
1090.100,-0.1068,-0.1514,50.8039,-0.0100,0.0012,-0.0003
1090.200,-0.0130,-0.1577,50.8038,-0.0100,0.0012,-0.0006
1090.300,0.0827,-0.1642,50.8038,-0.0100,0.0012,-0.0009
1090.400,0.1793,-0.1708,50.8039,-0.0100,0.0012,-0.0012
1090.500,0.2761,-0.1776,50.8041,-0.0100,0.0012,-0.0015
1090.600,0.3722,-0.1843,50.8044,-0.0100,0.0012,-0.0019
1090.700,0.4667,-0.1909,50.8049,-0.0100,0.0012,-0.0022
1090.800,0.5588,-0.1975,50.8054,-0.0100,0.0012,-0.0026
1090.900,0.6477,-0.2037,50.8061,-0.0100,0.0011,-0.0029
1091.000,0.7328,-0.2098,50.8068,-0.0100,0.0011,-0.0033
1091.100,0.8133,-0.2155,50.8077,-0.0100,0.0011,-0.0036
1091.200,0.8889,-0.2208,50.8086,-0.0100,0.0011,-0.0040
1091.300,0.9590,-0.2257,50.8097,-0.0100,0.0011,-0.0043
1091.400,1.0234,-0.2302,50.8107,-0.0100,0.0011,-0.0047
1091.500,1.0818,-0.2342,50.8119,-0.0100,0.0011,-0.0050
1091.600,1.1342,-0.2377,50.8131,-0.0100,0.0011,-0.0053
1091.700,1.1805,-0.2407,50.8143,-0.0100,0.0011,-0.0056
1091.800,1.2209,-0.2433,50.8156,-0.0100,0.0011,-0.0058
1091.900,1.2556,-0.2454,50.8169,-0.0100,0.0011,-0.0061
1092.000,1.2849,-0.2470,50.8182,-0.0100,0.0011,-0.0063
1092.100,1.3091,-0.2482,50.8194,-0.0100,0.0011,-0.0065
1092.200,1.3285,-0.2491,50.8207,-0.0100,0.0011,-0.0067
1092.300,1.3437,-0.2495,50.8220,-0.0100,0.0011,-0.0068
1092.400,1.3550,-0.2496,50.8232,-0.0100,0.0011,-0.0070
1092.500,1.3629,-0.2494,50.8244,-0.0100,0.0011,-0.0071
1092.600,1.3679,-0.2488,50.8255,-0.0100,0.0011,-0.0072
1092.700,1.3704,-0.2481,50.8265,-0.0100,0.0011,-0.0073
1092.800,1.3707,-0.2471,50.8275,-0.0100,0.0011,-0.0073
1092.900,1.3693,-0.2459,50.8285,-0.0100,0.0011,-0.0074
1093.000,1.3665,-0.2445,50.8293,-0.0100,0.0011,-0.0074
1093.100,1.3626,-0.2430,50.8301,-0.0100,0.0011,-0.0074
1093.200,1.3579,-0.2413,50.8308,-0.0100,0.0011,-0.0074
1093.300,1.3527,-0.2395,50.8314,-0.0100,0.0011,-0.0074
1093.400,1.3473,-0.2376,50.8319,-0.0100,0.0011,-0.0074
1093.500,1.3420,-0.2356,50.8323,-0.0100,0.0011,-0.0074
1093.600,1.3368,-0.2336,50.8326,-0.0100,0.0011,-0.0074
1093.700,1.3318,-0.2315,50.8329,-0.0100,0.0011,-0.0073
1093.800,1.3270,-0.2293,50.8330,-0.0100,0.0011,-0.0073
1093.900,1.3225,-0.2271,50.8330,-0.0100,0.0011,-0.0073
1094.000,1.3181,-0.2248,50.8329,-0.0100,0.0011,-0.0072
1094.100,1.3136,-0.2226,50.8327,-0.0100,0.0011,-0.0072
1094.200,1.3089,-0.2203,50.8324,-0.0100,0.0011,-0.0072
1094.300,1.3035,-0.2180,50.8320,-0.0100,0.0011,-0.0071
1094.400,1.2971,-0.2157,50.8316,-0.0100,0.0011,-0.0071
1094.500,1.2892,-0.2134,50.8310,-0.0100,0.0011,-0.0070
1094.600,1.2794,-0.2112,50.8304,-0.0100,0.0011,-0.0070
1094.700,1.2671,-0.2089,50.8298,-0.0099,0.0011,-0.0070
1094.800,1.2520,-0.2067,50.8291,-0.0099,0.0011,-0.0069
1094.900,1.2335,-0.2044,50.8284,-0.0099,0.0011,-0.0068
1095.000,1.2112,-0.2022,50.8276,-0.0099,0.0011,-0.0068
1095.100,1.1848,-0.2000,50.8268,-0.0099,0.0011,-0.0067
1095.200,1.1538,-0.1978,50.8260,-0.0099,0.0011,-0.0066
1095.300,1.1180,-0.1957,50.8253,-0.0099,0.0011,-0.0065
1095.400,1.0773,-0.1935,50.8245,-0.0099,0.0011,-0.0064
1095.500,1.0313,-0.1914,50.8237,-0.0098,0.0011,-0.0063
1095.600,0.9801,-0.1893,50.8230,-0.0098,0.0012,-0.0062
1095.700,0.9238,-0.1873,50.8223,-0.0098,0.0012,-0.0061
1095.800,0.8623,-0.1853,50.8216,-0.0098,0.0012,-0.0059
1095.900,0.7959,-0.1834,50.8210,-0.0098,0.0012,-0.0057
1096.000,0.7249,-0.1815,50.8204,-0.0098,0.0012,-0.0055
1096.100,0.6498,-0.1796,50.8200,-0.0098,0.0012,-0.0053
1096.200,0.5708,-0.1779,50.8195,-0.0098,0.0012,-0.0051
1096.300,0.4887,-0.1761,50.8192,-0.0097,0.0012,-0.0048
1096.400,0.4039,-0.1745,50.8189,-0.0097,0.0012,-0.0046
1096.500,0.3173,-0.1729,50.8187,-0.0097,0.0012,-0.0043
1096.600,0.2295,-0.1714,50.8186,-0.0097,0.0012,-0.0040
1096.700,0.1412,-0.1699,50.8186,-0.0097,0.0012,-0.0037
1096.800,0.0532,-0.1685,50.8187,-0.0097,0.0012,-0.0033
1096.900,-0.0336,-0.1672,50.8188,-0.0097,0.0012,-0.0030
1097.000,-0.1187,-0.1659,50.8191,-0.0097,0.0012,-0.0027
1097.100,-0.2011,-0.1647,50.8194,-0.0096,0.0012,-0.0024
1097.200,-0.2804,-0.1636,50.8199,-0.0096,0.0012,-0.0020
1097.300,-0.3559,-0.1625,50.8203,-0.0096,0.0012,-0.0017
1097.400,-0.4271,-0.1614,50.8209,-0.0096,0.0012,-0.0013
1097.500,-0.4936,-0.1604,50.8216,-0.0096,0.0012,-0.0010
1097.600,-0.5550,-0.1594,50.8223,-0.0096,0.0012,-0.0007
1097.700,-0.6112,-0.1585,50.8230,-0.0096,0.0012,-0.0004
1097.800,-0.6619,-0.1576,50.8238,-0.0096,0.0012,-0.0001
1097.900,-0.7071,-0.1567,50.8246,-0.0096,0.0012,0.0002
1098.000,-0.7470,-0.1559,50.8255,-0.0096,0.0012,0.0004
1098.100,-0.7815,-0.1551,50.8264,-0.0096,0.0012,0.0007
1098.200,-0.8110,-0.1542,50.8273,-0.0096,0.0012,0.0009
1098.300,-0.8357,-0.1534,50.8282,-0.0096,0.0012,0.0011
1098.400,-0.8560,-0.1526,50.8290,-0.0096,0.0012,0.0013
1098.500,-0.8722,-0.1518,50.8299,-0.0096,0.0012,0.0014
1098.600,-0.8847,-0.1509,50.8307,-0.0096,0.0012,0.0016
1098.700,-0.8939,-0.1500,50.8315,-0.0096,0.0012,0.0017
1098.800,-0.9003,-0.1491,50.8322,-0.0096,0.0012,0.0018
1098.900,-0.9042,-0.1481,50.8329,-0.0096,0.0012,0.0019
1099.000,-0.9060,-0.1472,50.8336,-0.0096,0.0012,0.0020
1099.100,-0.9062,-0.1461,50.8341,-0.0096,0.0012,0.0020
1099.200,-0.9050,-0.1450,50.8346,-0.0096,0.0012,0.0021
1099.300,-0.9027,-0.1438,50.8350,-0.0096,0.0012,0.0021
1099.400,-0.8997,-0.1426,50.8353,-0.0096,0.0012,0.0021
1099.500,-0.8962,-0.1412,50.8355,-0.0096,0.0012,0.0022
1099.600,-0.8925,-0.1398,50.8357,-0.0096,0.0012,0.0022
1099.700,-0.8888,-0.1383,50.8357,-0.0096,0.0012,0.0022
1099.800,-0.8854,-0.1367,50.8356,-0.0096,0.0012,0.0021
1099.900,-0.8824,-0.1351,50.8354,-0.0096,0.0012,0.0021
1100.000,-0.8797,-0.1333,50.8352,-0.0096,0.0012,0.0021
1100.100,-0.8773,-0.1315,50.8348,-0.0096,0.0012,0.0021
1100.200,-0.8753,-0.1296,50.8343,-0.0095,0.0012,0.0021
1100.300,-0.8733,-0.1277,50.8337,-0.0095,0.0012,0.0021
1100.400,-0.8712,-0.1258,50.8330,-0.0095,0.0012,0.0020
1100.500,-0.8686,-0.1239,50.8322,-0.0095,0.0012,0.0020
1100.600,-0.8652,-0.1221,50.8314,-0.0095,0.0012,0.0020
1100.700,-0.8603,-0.1205,50.8304,-0.0095,0.0012,0.0020
1100.800,-0.8536,-0.1190,50.8294,-0.0095,0.0012,0.0019
1100.900,-0.8444,-0.1177,50.8284,-0.0095,0.0012,0.0019
1101.000,-0.8323,-0.1166,50.8273,-0.0095,0.0012,0.0019
1101.100,-0.8166,-0.1159,50.8262,-0.0095,0.0012,0.0018
1101.200,-0.7970,-0.1155,50.8251,-0.0095,0.0012,0.0018
1101.300,-0.7729,-0.1154,50.8239,-0.0094,0.0012,0.0017
1101.400,-0.7439,-0.1158,50.8228,-0.0094,0.0012,0.0017
1101.500,-0.7097,-0.1167,50.8217,-0.0094,0.0012,0.0016
1101.600,-0.6700,-0.1180,50.8206,-0.0094,0.0012,0.0015
1101.700,-0.6245,-0.1198,50.8195,-0.0094,0.0012,0.0014
1101.800,-0.5732,-0.1221,50.8185,-0.0094,0.0012,0.0013
1101.900,-0.5160,-0.1249,50.8176,-0.0094,0.0012,0.0012
1102.000,-0.4530,-0.1283,50.8167,-0.0094,0.0012,0.0010
1102.100,-0.3842,-0.1321,50.8159,-0.0093,0.0012,0.0009
1102.200,-0.3101,-0.1365,50.8152,-0.0093,0.0012,0.0007
1102.300,-0.2310,-0.1413,50.8146,-0.0093,0.0012,0.0005
1102.400,-0.1473,-0.1465,50.8141,-0.0093,0.0012,0.0003
1102.500,-0.0595,-0.1522,50.8136,-0.0093,0.0012,0.0000
1102.600,0.0315,-0.1581,50.8133,-0.0093,0.0012,-0.0003
1102.700,0.1252,-0.1644,50.8131,-0.0093,0.0012,-0.0006
1102.800,0.2207,-0.1708,50.8131,-0.0093,0.0012,-0.0009
1102.900,0.3172,-0.1774,50.8131,-0.0093,0.0012,-0.0012
1103.000,0.4139,-0.1841,50.8132,-0.0093,0.0011,-0.0015
1103.100,0.5098,-0.1907,50.8135,-0.0093,0.0011,-0.0018
1103.200,0.6041,-0.1973,50.8139,-0.0093,0.0011,-0.0022
1103.300,0.6961,-0.2037,50.8144,-0.0093,0.0011,-0.0025
1103.400,0.7848,-0.2100,50.8150,-0.0093,0.0011,-0.0029
1103.500,0.8697,-0.2159,50.8157,-0.0093,0.0011,-0.0033
1103.600,0.9501,-0.2216,50.8165,-0.0093,0.0011,-0.0036
1103.700,1.0255,-0.2268,50.8173,-0.0093,0.0011,-0.0040
1103.800,1.0954,-0.2317,50.8183,-0.0093,0.0011,-0.0043
1103.900,1.1596,-0.2361,50.8193,-0.0093,0.0011,-0.0046
1104.000,1.2179,-0.2401,50.8204,-0.0093,0.0011,-0.0050
1104.100,1.2701,-0.2435,50.8215,-0.0093,0.0011,-0.0053
1104.200,1.3162,-0.2465,50.8227,-0.0093,0.0011,-0.0055
1104.300,1.3564,-0.2491,50.8239,-0.0093,0.0011,-0.0058
1104.400,1.3909,-0.2511,50.8251,-0.0093,0.0011,-0.0061
1104.500,1.4200,-0.2528,50.8264,-0.0093,0.0011,-0.0063
1104.600,1.4440,-0.2540,50.8276,-0.0093,0.0011,-0.0065
1104.700,1.4632,-0.2548,50.8288,-0.0093,0.0011,-0.0067
1104.800,1.4781,-0.2552,50.8300,-0.0093,0.0011,-0.0068
1104.900,1.4892,-0.2553,50.8312,-0.0093,0.0011,-0.0070
1105.000,1.4969,-0.2550,50.8323,-0.0093,0.0011,-0.0071
1105.100,1.5017,-0.2545,50.8333,-0.0093,0.0011,-0.0072
1105.200,1.5039,-0.2538,50.8343,-0.0093,0.0011,-0.0073
1105.300,1.5040,-0.2528,50.8353,-0.0093,0.0011,-0.0073
1105.400,1.5024,-0.2516,50.8362,-0.0093,0.0011,-0.0074
1105.500,1.4993,-0.2503,50.8370,-0.0093,0.0011,-0.0074
1105.600,1.4952,-0.2488,50.8377,-0.0093,0.0011,-0.0074
1105.700,1.4903,-0.2471,50.8383,-0.0093,0.0011,-0.0074
1105.800,1.4849,-0.2454,50.8388,-0.0093,0.0011,-0.0074
1105.900,1.4793,-0.2435,50.8393,-0.0093,0.0011,-0.0074
1106.000,1.4737,-0.2415,50.8396,-0.0093,0.0011,-0.0074
1106.100,1.4683,-0.2395,50.8399,-0.0093,0.0011,-0.0074
1106.200,1.4631,-0.2374,50.8400,-0.0093,0.0011,-0.0073
1106.300,1.4581,-0.2353,50.8401,-0.0093,0.0011,-0.0073
1106.400,1.4534,-0.2331,50.8400,-0.0093,0.0011,-0.0073
1106.500,1.4487,-0.2309,50.8399,-0.0093,0.0011,-0.0072
1106.600,1.4440,-0.2287,50.8396,-0.0093,0.0011,-0.0072
1106.700,1.4390,-0.2265,50.8393,-0.0093,0.0011,-0.0072
1106.800,1.4334,-0.2242,50.8388,-0.0093,0.0011,-0.0071
1106.900,1.4268,-0.2220,50.8383,-0.0093,0.0011,-0.0071
1107.000,1.4187,-0.2197,50.8377,-0.0093,0.0011,-0.0070
1107.100,1.4087,-0.2175,50.8371,-0.0093,0.0011,-0.0070
1107.200,1.3962,-0.2153,50.8364,-0.0093,0.0011,-0.0069
1107.300,1.3808,-0.2131,50.8356,-0.0093,0.0011,-0.0069
1107.400,1.3621,-0.2108,50.8348,-0.0092,0.0011,-0.0068
1107.500,1.3395,-0.2086,50.8340,-0.0092,0.0011,-0.0068
1107.600,1.3128,-0.2065,50.8332,-0.0092,0.0011,-0.0067
1107.700,1.2815,-0.2043,50.8323,-0.0092,0.0011,-0.0066
1107.800,1.2454,-0.2021,50.8315,-0.0092,0.0011,-0.0065
1107.900,1.2043,-0.2000,50.8306,-0.0092,0.0011,-0.0064
1108.000,1.1580,-0.1979,50.8298,-0.0092,0.0011,-0.0063
1108.100,1.1065,-0.1958,50.8290,-0.0092,0.0011,-0.0062
1108.200,1.0498,-0.1937,50.8283,-0.0091,0.0011,-0.0060
1108.300,0.9879,-0.1917,50.8275,-0.0091,0.0011,-0.0059
1108.400,0.9212,-0.1897,50.8269,-0.0091,0.0011,-0.0057
1108.500,0.8498,-0.1878,50.8263,-0.0091,0.0011,-0.0055
1108.600,0.7742,-0.1859,50.8257,-0.0091,0.0011,-0.0053
1108.700,0.6948,-0.1841,50.8252,-0.0091,0.0011,-0.0051
1108.800,0.6122,-0.1823,50.8248,-0.0091,0.0011,-0.0048
1108.900,0.5270,-0.1806,50.8245,-0.0091,0.0011,-0.0045
1109.000,0.4399,-0.1789,50.8242,-0.0090,0.0011,-0.0043
1109.100,0.3516,-0.1774,50.8241,-0.0090,0.0011,-0.0040
1109.200,0.2629,-0.1758,50.8240,-0.0090,0.0011,-0.0037
1109.300,0.1744,-0.1744,50.8240,-0.0090,0.0011,-0.0033
1109.400,0.0871,-0.1729,50.8241,-0.0090,0.0011,-0.0030
1109.500,0.0016,-0.1716,50.8243,-0.0090,0.0011,-0.0027
1109.600,-0.0813,-0.1703,50.8246,-0.0090,0.0011,-0.0023
1109.700,-0.1610,-0.1691,50.8250,-0.0090,0.0011,-0.0020
1109.800,-0.2370,-0.1679,50.8254,-0.0090,0.0012,-0.0017
1109.900,-0.3086,-0.1668,50.8259,-0.0090,0.0012,-0.0013
1110.000,-0.3755,-0.1657,50.8265,-0.0089,0.0012,-0.0010
1110.100,-0.4373,-0.1647,50.8272,-0.0089,0.0012,-0.0007
1110.200,-0.4938,-0.1638,50.8279,-0.0089,0.0012,-0.0004
1110.300,-0.5448,-0.1628,50.8286,-0.0089,0.0012,-0.0001
1110.400,-0.5904,-0.1619,50.8294,-0.0089,0.0012,0.0002
1110.500,-0.6305,-0.1610,50.8302,-0.0089,0.0012,0.0004
1110.600,-0.6654,-0.1602,50.8310,-0.0089,0.0012,0.0007
1110.700,-0.6952,-0.1593,50.8319,-0.0089,0.0012,0.0009
1110.800,-0.7202,-0.1585,50.8327,-0.0089,0.0012,0.0011
1110.900,-0.7407,-0.1576,50.8335,-0.0089,0.0012,0.0013
1111.000,-0.7571,-0.1568,50.8343,-0.0089,0.0012,0.0015
1111.100,-0.7698,-0.1559,50.8351,-0.0089,0.0012,0.0016
1111.200,-0.7793,-0.1550,50.8358,-0.0089,0.0012,0.0017
1111.300,-0.7859,-0.1541,50.8365,-0.0089,0.0012,0.0018
1111.400,-0.7900,-0.1532,50.8371,-0.0089,0.0012,0.0019
1111.500,-0.7921,-0.1522,50.8377,-0.0089,0.0012,0.0020
1111.600,-0.7924,-0.1511,50.8382,-0.0089,0.0012,0.0021
1111.700,-0.7914,-0.1500,50.8386,-0.0089,0.0012,0.0021
1111.800,-0.7893,-0.1489,50.8390,-0.0089,0.0012,0.0021
1111.900,-0.7864,-0.1477,50.8393,-0.0089,0.0012,0.0022
1112.000,-0.7831,-0.1464,50.8394,-0.0089,0.0012,0.0022
1112.100,-0.7796,-0.1450,50.8395,-0.0089,0.0012,0.0022
1112.200,-0.7761,-0.1435,50.8395,-0.0089,0.0012,0.0022
1112.300,-0.7729,-0.1419,50.8394,-0.0089,0.0012,0.0022
1112.400,-0.7700,-0.1403,50.8391,-0.0089,0.0012,0.0022
1112.500,-0.7675,-0.1386,50.8388,-0.0089,0.0012,0.0021
1112.600,-0.7653,-0.1368,50.8384,-0.0089,0.0012,0.0021
1112.700,-0.7634,-0.1349,50.8378,-0.0089,0.0012,0.0021
1112.800,-0.7616,-0.1331,50.8372,-0.0089,0.0012,0.0021
1112.900,-0.7597,-0.1312,50.8364,-0.0089,0.0012,0.0021
1113.000,-0.7573,-0.1294,50.8356,-0.0089,0.0012,0.0020
1113.100,-0.7540,-0.1276,50.8347,-0.0089,0.0012,0.0020
1113.200,-0.7493,-0.1260,50.8337,-0.0089,0.0012,0.0020
1113.300,-0.7427,-0.1245,50.8327,-0.0089,0.0012,0.0020
1113.400,-0.7337,-0.1232,50.8316,-0.0088,0.0012,0.0019
1113.500,-0.7217,-0.1222,50.8305,-0.0088,0.0012,0.0019
1113.600,-0.7062,-0.1215,50.8293,-0.0088,0.0012,0.0019
1113.700,-0.6867,-0.1211,50.8281,-0.0088,0.0012,0.0018
1113.800,-0.6628,-0.1211,50.8269,-0.0088,0.0012,0.0018
1113.900,-0.6339,-0.1215,50.8257,-0.0088,0.0012,0.0017
1114.000,-0.5999,-0.1223,50.8246,-0.0088,0.0012,0.0016
1114.100,-0.5603,-0.1236,50.8234,-0.0088,0.0012,0.0016
1114.200,-0.5150,-0.1254,50.8223,-0.0087,0.0012,0.0015
1114.300,-0.4638,-0.1277,50.8213,-0.0087,0.0012,0.0013
1114.400,-0.4067,-0.1305,50.8203,-0.0087,0.0012,0.0012
1114.500,-0.3437,-0.1339,50.8194,-0.0087,0.0012,0.0011
1114.600,-0.2751,-0.1377,50.8185,-0.0087,0.0012,0.0009
1114.700,-0.2011,-0.1420,50.8178,-0.0087,0.0012,0.0007
1114.800,-0.1220,-0.1468,50.8171,-0.0087,0.0012,0.0005
1114.900,-0.0384,-0.1520,50.8165,-0.0087,0.0012,0.0003
1115.000,0.0492,-0.1575,50.8161,-0.0087,0.0012,0.0000
1115.100,0.1402,-0.1634,50.8157,-0.0087,0.0011,-0.0003
1115.200,0.2338,-0.1696,50.8155,-0.0087,0.0011,-0.0005
1115.300,0.3293,-0.1760,50.8153,-0.0086,0.0011,-0.0008
1115.400,0.4257,-0.1825,50.8153,-0.0086,0.0011,-0.0012
1115.500,0.5223,-0.1891,50.8154,-0.0086,0.0011,-0.0015
1115.600,0.6181,-0.1957,50.8156,-0.0086,0.0011,-0.0018
1115.700,0.7124,-0.2022,50.8160,-0.0086,0.0011,-0.0022
1115.800,0.8043,-0.2086,50.8164,-0.0086,0.0011,-0.0025
1115.900,0.8930,-0.2147,50.8170,-0.0086,0.0011,-0.0029
1116.000,0.9778,-0.2206,50.8176,-0.0086,0.0011,-0.0033
1116.100,1.0581,-0.2262,50.8184,-0.0086,0.0011,-0.0036
1116.200,1.1334,-0.2314,50.8192,-0.0086,0.0011,-0.0040
1116.300,1.2033,-0.2362,50.8201,-0.0086,0.0011,-0.0043
1116.400,1.2674,-0.2406,50.8211,-0.0086,0.0011,-0.0046
1116.500,1.3255,-0.2445,50.8221,-0.0086,0.0011,-0.0050
1116.600,1.3776,-0.2479,50.8232,-0.0086,0.0010,-0.0053
1116.700,1.4236,-0.2509,50.8243,-0.0086,0.0010,-0.0055
1116.800,1.4638,-0.2534,50.8255,-0.0087,0.0010,-0.0058
1116.900,1.4982,-0.2555,50.8267,-0.0087,0.0010,-0.0061
1117.000,1.5271,-0.2571,50.8279,-0.0087,0.0010,-0.0063
1117.100,1.5509,-0.2582,50.8291,-0.0087,0.0010,-0.0065
1117.200,1.5700,-0.2590,50.8302,-0.0087,0.0010,-0.0067
1117.300,1.5848,-0.2595,50.8314,-0.0087,0.0010,-0.0068
1117.400,1.5958,-0.2595,50.8325,-0.0087,0.0010,-0.0070
1117.500,1.6034,-0.2593,50.8335,-0.0087,0.0010,-0.0071
1117.600,1.6080,-0.2588,50.8346,-0.0087,0.0010,-0.0072
1117.700,1.6101,-0.2581,50.8355,-0.0087,0.0010,-0.0073
1117.800,1.6100,-0.2571,50.8364,-0.0087,0.0010,-0.0073
1117.900,1.6083,-0.2560,50.8373,-0.0087,0.0010,-0.0074
